from_code,to_code,weight,method
FRF33,FRF33,1.0,eurostat_direct
FRF34,FRF34,1.0,eurostat_direct
FRG01,FRG01,1.0,eurostat_direct
FRG02,FRG02,1.0,eurostat_direct
FRG03,FRG03,1.0,eurostat_direct
FRG04,FRG04,1.0,eurostat_direct
FRG05,FRG05,1.0,eurostat_direct
FRH01,FRH01,1.0,eurostat_direct
FRH02,FRH02,1.0,eurostat_direct
FRH03,FRH03,1.0,eurostat_direct
FRH04,FRH04,1.0,eurostat_direct
FRI11,FRI11,1.0,eurostat_direct
FRI12,FRI12,1.0,eurostat_direct
FRI13,FRI13,1.0,eurostat_direct
FRI14,FRI14,1.0,eurostat_direct
FRI15,FRI15,1.0,eurostat_direct
FRI21,FRI21,1.0,eurostat_direct
FRI22,FRI22,1.0,eurostat_direct
FRI23,FRI23,1.0,eurostat_direct
FRI31,FRI31,1.0,eurostat_direct
FRI32,FRI32,1.0,eurostat_direct
FRI33,FRI33,1.0,eurostat_direct
FRI34,FRI34,1.0,eurostat_direct
FRJ11,FRJ11,1.0,eurostat_direct
FRJ12,FRJ12,1.0,eurostat_direct
FRJ13,FRJ13,1.0,eurostat_direct
FRJ14,FRJ14,1.0,eurostat_direct
FRJ15,FRJ15,1.0,eurostat_direct
FRJ21,FRJ21,1.0,eurostat_direct
FRJ22,FRJ22,1.0,eurostat_direct
FRJ23,FRJ23,1.0,eurostat_direct
FRJ24,FRJ24,1.0,eurostat_direct
FRJ25,FRJ25,1.0,eurostat_direct
FRJ26,FRJ26,1.0,eurostat_direct
FRJ27,FRJ27,1.0,eurostat_direct
FRJ28,FRJ28,1.0,eurostat_direct
FRK11,FRK11,1.0,eurostat_direct
FRK12,FRK12,1.0,eurostat_direct
FRK13,FRK13,1.0,eurostat_direct
FRK14,FRK14,1.0,eurostat_direct
FRK21,FRK21,1.0,eurostat_direct
FRK22,FRK22,1.0,eurostat_direct
FRK23,FRK23,1.0,eurostat_direct
FRK24,FRK24,1.0,eurostat_direct
FRK25,FRK25,1.0,eurostat_direct
FRK26,FRK26,1.0,eurostat_direct
FRK27,FRK27,1.0,eurostat_direct
FRK28,FRK28,1.0,eurostat_direct
FRL01,FRL01,1.0,eurostat_direct
FRL02,FRL02,1.0,eurostat_direct
FRL03,FRL03,1.0,eurostat_direct
FRL04,FRL04,1.0,eurostat_direct
FRL05,FRL05,1.0,eurostat_direct
FRL06,FRL06,1.0,eurostat_direct
FRM01,FRM01,1.0,eurostat_direct
FRM02,FRM02,1.0,eurostat_direct
FRY10,FRY10,1.0,eurostat_direct
FRY20,FRY20,1.0,eurostat_direct
FRY30,FRY30,1.0,eurostat_direct
FRY40,FRY40,1.0,eurostat_direct
FRY50,FRY50,1.0,eurostat_direct
FRZZZ,FRZZZ,1.0,eurostat_direct
HR021,HR021,1.0,eurostat_direct
HR022,HR022,1.0,eurostat_direct
HR023,HR023,1.0,eurostat_direct
HR024,HR024,1.0,eurostat_direct
HR025,HR025,1.0,eurostat_direct
HR026,HR026,1.0,eurostat_direct
HR027,HR027,1.0,eurostat_direct
HR028,HR028,1.0,eurostat_direct
HR031,HR031,1.0,eurostat_direct
HR032,HR032,1.0,eurostat_direct
HR033,HR033,1.0,eurostat_direct
HR034,HR034,1.0,eurostat_direct
HR035,HR035,1.0,eurostat_direct
HR036,HR036,1.0,eurostat_direct
HR037,HR037,1.0,eurostat_direct
HR050,HR050,1.0,eurostat_direct
HR061,HR061,1.0,eurostat_direct
HR062,HR062,1.0,eurostat_direct
HR063,HR063,1.0,eurostat_direct
HR064,HR064,1.0,eurostat_direct
HR065,HR065,1.0,eurostat_direct
HRZZZ,HRZZZ,1.0,eurostat_direct
ITC11,ITC11,1.0,eurostat_direct
ITC12,ITC12,1.0,eurostat_direct
ITC13,ITC13,1.0,eurostat_direct
ITC14,ITC14,1.0,eurostat_direct
ITC15,ITC15,1.0,eurostat_direct
ITC16,ITC16,1.0,eurostat_direct
ITC17,ITC17,1.0,eurostat_direct
ITC18,ITC18,1.0,eurostat_direct
ITC20,ITC20,1.0,eurostat_direct
ITC31,ITC31,1.0,eurostat_direct
ITC32,ITC32,1.0,eurostat_direct
ITC33,ITC33,1.0,eurostat_direct
ITC34,ITC34,1.0,eurostat_direct
ITC41,ITC41,1.0,eurostat_direct
ITC42,ITC42,1.0,eurostat_direct
ITC43,ITC43,1.0,eurostat_direct
ITC44,ITC44,1.0,eurostat_direct
ITC46,ITC46,1.0,eurostat_direct
ITC47,ITC47,1.0,eurostat_direct
ITC48,ITC48,1.0,eurostat_direct
ITC49,ITC49,1.0,eurostat_direct
ITC4A,ITC4A,1.0,eurostat_direct
ITC4B,ITC4B,1.0,eurostat_direct
ITC4C,ITC4C,1.0,eurostat_direct
ITC4D,ITC4D,1.0,eurostat_direct
ITF11,ITF11,1.0,eurostat_direct
ITF12,ITF12,1.0,eurostat_direct
ITF13,ITF13,1.0,eurostat_direct
ITF14,ITF14,1.0,eurostat_direct
ITF21,ITF21,1.0,eurostat_direct
ITF22,ITF22,1.0,eurostat_direct
ITF31,ITF31,1.0,eurostat_direct
ITF32,ITF32,1.0,eurostat_direct
ITF33,ITF33,1.0,eurostat_direct
ITF34,ITF34,1.0,eurostat_direct
ITF35,ITF35,1.0,eurostat_direct
ITF43,ITF43,1.0,eurostat_direct
ITF44,ITF44,1.0,eurostat_direct
ITF45,ITF45,1.0,eurostat_direct
ITF46,ITF46,1.0,eurostat_direct
ITF47,ITF47,1.0,eurostat_direct
ITF48,ITF48,1.0,eurostat_direct
ITF51,ITF51,1.0,eurostat_direct
ITF52,ITF52,1.0,eurostat_direct
ITF61,ITF61,1.0,eurostat_direct
ITF62,ITF62,1.0,eurostat_direct
ITF63,ITF63,1.0,eurostat_direct
ITF64,ITF64,1.0,eurostat_direct
ITF65,ITF65,1.0,eurostat_direct
ITG11,ITG11,1.0,eurostat_direct
ITG12,ITG12,1.0,eurostat_direct
ITG13,ITG13,1.0,eurostat_direct
ITG14,ITG14,1.0,eurostat_direct
ITG15,ITG15,1.0,eurostat_direct
ITG16,ITG16,1.0,eurostat_direct
ITG17,ITG17,1.0,eurostat_direct
ITG18,ITG18,1.0,eurostat_direct
ITG19,ITG19,1.0,eurostat_direct
ITG2D,ITG2D,1.0,eurostat_direct
ITG2E,ITG2E,1.0,eurostat_direct
ITG2F,ITG2F,1.0,eurostat_direct
ITG2G,ITG2G,1.0,eurostat_direct
ITG2H,ITG2H,1.0,eurostat_direct
ITH10,ITH10,1.0,eurostat_direct
ITH20,ITH20,1.0,eurostat_direct
ITH31,ITH31,1.0,eurostat_direct
ITH32,ITH32,1.0,eurostat_direct
ITH33,ITH33,1.0,eurostat_direct
ITH34,ITH34,1.0,eurostat_direct
ITH35,ITH35,1.0,eurostat_direct
ITH36,ITH36,1.0,eurostat_direct
ITH37,ITH37,1.0,eurostat_direct
ITH41,ITH41,1.0,eurostat_direct
ITH42,ITH42,1.0,eurostat_direct
ITH43,ITH43,1.0,eurostat_direct
ITH44,ITH44,1.0,eurostat_direct
ITH51,ITH51,1.0,eurostat_direct
ITH52,ITH52,1.0,eurostat_direct
ITH53,ITH53,1.0,eurostat_direct
ITH54,ITH54,1.0,eurostat_direct
ITH55,ITH55,1.0,eurostat_direct
ITH56,ITH56,1.0,eurostat_direct
ITH57,ITH57,1.0,eurostat_direct
ITH58,ITH58,1.0,eurostat_direct
ITH59,ITH59,1.0,eurostat_direct
ITI11,ITI11,1.0,eurostat_direct
ITI12,ITI12,1.0,eurostat_direct
ITI13,ITI13,1.0,eurostat_direct
ITI14,ITI14,1.0,eurostat_direct
ITI15,ITI15,1.0,eurostat_direct
ITI16,ITI16,1.0,eurostat_direct
ITI17,ITI17,1.0,eurostat_direct
ITI18,ITI18,1.0,eurostat_direct
ITI19,ITI19,1.0,eurostat_direct
ITI1A,ITI1A,1.0,eurostat_direct
ITI21,ITI21,1.0,eurostat_direct
ITI22,ITI22,1.0,eurostat_direct
ITI31,ITI31,1.0,eurostat_direct
ITI32,ITI32,1.0,eurostat_direct
ITI33,ITI33,1.0,eurostat_direct
ITI34,ITI34,1.0,eurostat_direct
ITI35,ITI35,1.0,eurostat_direct
ITI41,ITI41,1.0,eurostat_direct
ITI42,ITI42,1.0,eurostat_direct
ITI43,ITI43,1.0,eurostat_direct
ITI44,ITI44,1.0,eurostat_direct
ITI45,ITI45,1.0,eurostat_direct
ITZZZ,ITZZZ,1.0,eurostat_direct
CY000,CY000,1.0,eurostat_direct
CYZZZ,CYZZZ,1.0,eurostat_direct
LV005,LV005,1.0,eurostat_direct
LV009,LV009,1.0,eurostat_direct
LVZZZ,LVZZZ,1.0,eurostat_direct
LT011,LT011,1.0,eurostat_direct
LT021,LT021,1.0,eurostat_direct
LT022,LT022,1.0,eurostat_direct
LT023,LT023,1.0,eurostat_direct
LT024,LT024,1.0,eurostat_direct
LT025,LT025,1.0,eurostat_direct
LT026,LT026,1.0,eurostat_direct
LT027,LT027,1.0,eurostat_direct
LT028,LT028,1.0,eurostat_direct
LT029,LT029,1.0,eurostat_direct
LTZZZ,LTZZZ,1.0,eurostat_direct
LU000,LU000,1.0,eurostat_direct
LUZZZ,LUZZZ,1.0,eurostat_direct
HU110,HU110,1.0,eurostat_direct
HU120,HU120,1.0,eurostat_direct
HU211,HU211,1.0,eurostat_direct
HU212,HU212,1.0,eurostat_direct
HU213,HU213,1.0,eurostat_direct
HU221,HU221,1.0,eurostat_direct
HU222,HU222,1.0,eurostat_direct
HU223,HU223,1.0,eurostat_direct
HU231,HU231,1.0,eurostat_direct
HU232,HU232,1.0,eurostat_direct
HU233,HU233,1.0,eurostat_direct
HU311,HU311,1.0,eurostat_direct
HU312,HU312,1.0,eurostat_direct
HU313,HU313,1.0,eurostat_direct
HU321,HU321,1.0,eurostat_direct
HU322,HU322,1.0,eurostat_direct
HU323,HU323,1.0,eurostat_direct
HU331,HU331,1.0,eurostat_direct
HU332,HU332,1.0,eurostat_direct
HU333,HU333,1.0,eurostat_direct
HUZZZ,HUZZZ,1.0,eurostat_direct
MT001,MT001,1.0,eurostat_direct
MT002,MT002,1.0,eurostat_direct
MTZZZ,MTZZZ,1.0,eurostat_direct
NL112,NL112,1.0,eurostat_direct
NL126,NL126,1.0,eurostat_direct
NL131,NL131,1.0,eurostat_direct
NL132,NL132,1.0,eurostat_direct
NL133,NL133,1.0,eurostat_direct
NL211,NL211,1.0,eurostat_direct
NL212,NL212,1.0,eurostat_direct
NL213,NL213,1.0,eurostat_direct
NL221,NL221,1.0,eurostat_direct
NL224,NL224,1.0,eurostat_direct
NL225,NL225,1.0,eurostat_direct
NL226,NL226,1.0,eurostat_direct
NL230,NL230,1.0,eurostat_direct
NL332,NL361,1.0,eurostat_direct
NL333,NL362,1.0,eurostat_direct
NL337,NL363,1.0,eurostat_direct
NL33B,NL365,1.0,eurostat_direct
NL33C,NL366,1.0,eurostat_direct
NL321,NL321,1.0,eurostat_direct
NL323,NL323,1.0,eurostat_direct
NL325,NL325,1.0,eurostat_direct
NL327,NL327,1.0,eurostat_direct
NL328,NL328,1.0,eurostat_direct
NL341,NL341,1.0,eurostat_direct
NL342,NL342,1.0,eurostat_direct
NL411,NL411,1.0,eurostat_direct
NL414,NL414,1.0,eurostat_direct
NL421,NL421,1.0,eurostat_direct
NL422,NL422,1.0,eurostat_direct
NL423,NL423,1.0,eurostat_direct
NLZZZ,NLZZZ,1.0,eurostat_direct
AT111,AT111,1.0,eurostat_direct
AT112,AT112,1.0,eurostat_direct
AT113,AT113,1.0,eurostat_direct
AT121,AT121,1.0,eurostat_direct
AT122,AT122,1.0,eurostat_direct
AT123,AT123,1.0,eurostat_direct
AT124,AT124,1.0,eurostat_direct
AT125,AT125,1.0,eurostat_direct
AT126,AT126,1.0,eurostat_direct
AT127,AT127,1.0,eurostat_direct
AT130,AT130,1.0,eurostat_direct
AT211,AT211,1.0,eurostat_direct
AT212,AT212,1.0,eurostat_direct
AT213,AT213,1.0,eurostat_direct
AT221,AT221,1.0,eurostat_direct
AT222,AT222,1.0,eurostat_direct
AT223,AT223,1.0,eurostat_direct
AT224,AT224,1.0,eurostat_direct
AT225,AT225,1.0,eurostat_direct
AT226,AT226,1.0,eurostat_direct
AT311,AT311,1.0,eurostat_direct
AT312,AT312,1.0,eurostat_direct
AT313,AT313,1.0,eurostat_direct
AT314,AT314,1.0,eurostat_direct
AT315,AT315,1.0,eurostat_direct
AT321,AT321,1.0,eurostat_direct
AT322,AT322,1.0,eurostat_direct
AT323,AT323,1.0,eurostat_direct
AT331,AT331,1.0,eurostat_direct
AT332,AT332,1.0,eurostat_direct
AT333,AT333,1.0,eurostat_direct
AT334,AT334,1.0,eurostat_direct
AT335,AT335,1.0,eurostat_direct
AT341,AT341,1.0,eurostat_direct
AT342,AT342,1.0,eurostat_direct
ATZZZ,ATZZZ,1.0,eurostat_direct
PL213,PL213,1.0,eurostat_direct
PL214,PL214,1.0,eurostat_direct
PL217,PL217,1.0,eurostat_direct
PL218,PL218,1.0,eurostat_direct
PL219,PL219,1.0,eurostat_direct
PL21A,PL21A,1.0,eurostat_direct
PL224,PL224,1.0,eurostat_direct
PL225,PL225,1.0,eurostat_direct
PL227,PL227,1.0,eurostat_direct
PL228,PL228,1.0,eurostat_direct
PL229,PL229,1.0,eurostat_direct
PL22A,PL22A,1.0,eurostat_direct
PL22B,PL22B,1.0,eurostat_direct
PL22C,PL22C,1.0,eurostat_direct
PL411,PL411,1.0,eurostat_direct
PL414,PL414,1.0,eurostat_direct
PL415,PL415,1.0,eurostat_direct
PL416,PL416,1.0,eurostat_direct
PL417,PL417,1.0,eurostat_direct
PL418,PL418,1.0,eurostat_direct
PL424,PL424,1.0,eurostat_direct
PL426,PL426,1.0,eurostat_direct
PL427,PL427,1.0,eurostat_direct
PL428,PL428,1.0,eurostat_direct
PL431,PL431,1.0,eurostat_direct
PL432,PL432,1.0,eurostat_direct
PL514,PL514,1.0,eurostat_direct
PL515,PL515,1.0,eurostat_direct
PL516,PL516,1.0,eurostat_direct
PL517,PL517,1.0,eurostat_direct
PL518,PL518,1.0,eurostat_direct
PL523,PL523,1.0,eurostat_direct
PL524,PL524,1.0,eurostat_direct
PL613,PL613,1.0,eurostat_direct
PL616,PL616,1.0,eurostat_direct
PL617,PL617,1.0,eurostat_direct
PL618,PL618,1.0,eurostat_direct
PL619,PL619,1.0,eurostat_direct
PL621,PL621,1.0,eurostat_direct
PL622,PL622,1.0,eurostat_direct
PL623,PL623,1.0,eurostat_direct
PL633,PL633,1.0,eurostat_direct
PL634,PL634,1.0,eurostat_direct
PL636,PL636,1.0,eurostat_direct
PL637,PL637,1.0,eurostat_direct
PL638,PL638,1.0,eurostat_direct
PL711,PL711,1.0,eurostat_direct
PL712,PL712,1.0,eurostat_direct
PL713,PL713,1.0,eurostat_direct
PL714,PL714,1.0,eurostat_direct
PL715,PL715,1.0,eurostat_direct
PL721,PL721,1.0,eurostat_direct
PL722,PL722,1.0,eurostat_direct
PL811,PL811,1.0,eurostat_direct
PL812,PL812,1.0,eurostat_direct
PL814,PL814,1.0,eurostat_direct
PL815,PL815,1.0,eurostat_direct
PL821,PL821,1.0,eurostat_direct
PL822,PL822,1.0,eurostat_direct
PL823,PL823,1.0,eurostat_direct
PL824,PL824,1.0,eurostat_direct
PL841,PL841,1.0,eurostat_direct
PL842,PL842,1.0,eurostat_direct
PL843,PL843,1.0,eurostat_direct
PL911,PL911,1.0,eurostat_direct
PL912,PL912,1.0,eurostat_direct
PL913,PL913,1.0,eurostat_direct
PL921,PL921,1.0,eurostat_direct
PL922,PL922,1.0,eurostat_direct
PL923,PL923,1.0,eurostat_direct
PL924,PL924,1.0,eurostat_direct
PL925,PL925,1.0,eurostat_direct
PL926,PL926,1.0,eurostat_direct
PLZZZ,PLZZZ,1.0,eurostat_direct
PT111,PT111,1.0,eurostat_direct
PT112,PT112,1.0,eurostat_direct
PT119,PT119,1.0,eurostat_direct
PT11A,PT11A,1.0,eurostat_direct
PT11B,PT11B,1.0,eurostat_direct
PT11C,PT11C,1.0,eurostat_direct
PT11D,PT11D,1.0,eurostat_direct
PT11E,PT11E,1.0,eurostat_direct
PT150,PT150,1.0,eurostat_direct
PT16B,PT1D1,1.0,eurostat_direct
PT16D,PT191,1.0,eurostat_direct
PT16E,PT192,1.0,eurostat_direct
PT16F,PT193,1.0,eurostat_direct
PT16G,PT194,1.0,eurostat_direct
PT181,PT1C1,1.0,eurostat_direct
PT184,PT1C2,1.0,eurostat_direct
PT185,PT1D3,1.0,eurostat_direct
PT186,PT1C3,1.0,eurostat_direct
PT187,PT1C4,1.0,eurostat_direct
PT16J,PT196,1.0,eurostat_direct
PT200,PT200,1.0,eurostat_direct
PT300,PT300,1.0,eurostat_direct
PTZZZ,PTZZZ,1.0,eurostat_direct
RO111,RO111,1.0,eurostat_direct
RO112,RO112,1.0,eurostat_direct
RO113,RO113,1.0,eurostat_direct
RO114,RO114,1.0,eurostat_direct
RO115,RO115,1.0,eurostat_direct
RO116,RO116,1.0,eurostat_direct
RO121,RO121,1.0,eurostat_direct
RO122,RO122,1.0,eurostat_direct
RO123,RO123,1.0,eurostat_direct
RO124,RO124,1.0,eurostat_direct
RO125,RO125,1.0,eurostat_direct
RO126,RO126,1.0,eurostat_direct
RO211,RO211,1.0,eurostat_direct
RO212,RO212,1.0,eurostat_direct
RO213,RO213,1.0,eurostat_direct
RO214,RO214,1.0,eurostat_direct
RO215,RO215,1.0,eurostat_direct
RO216,RO216,1.0,eurostat_direct
RO221,RO221,1.0,eurostat_direct
RO222,RO222,1.0,eurostat_direct
RO223,RO223,1.0,eurostat_direct
RO224,RO224,1.0,eurostat_direct
RO225,RO225,1.0,eurostat_direct
RO226,RO226,1.0,eurostat_direct
RO311,RO311,1.0,eurostat_direct
RO312,RO312,1.0,eurostat_direct
RO313,RO313,1.0,eurostat_direct
RO314,RO314,1.0,eurostat_direct
RO315,RO315,1.0,eurostat_direct
RO316,RO316,1.0,eurostat_direct
RO317,RO317,1.0,eurostat_direct
RO321,RO321,1.0,eurostat_direct
RO322,RO322,1.0,eurostat_direct
RO411,RO411,1.0,eurostat_direct
RO412,RO412,1.0,eurostat_direct
RO413,RO413,1.0,eurostat_direct
RO414,RO414,1.0,eurostat_direct
RO415,RO415,1.0,eurostat_direct
RO421,RO421,1.0,eurostat_direct
RO422,RO422,1.0,eurostat_direct
RO423,RO423,1.0,eurostat_direct
RO424,RO424,1.0,eurostat_direct
ROZZZ,ROZZZ,1.0,eurostat_direct
SI031,SI031,1.0,eurostat_direct
SI032,SI032,1.0,eurostat_direct
SI033,SI033,1.0,eurostat_direct
SI034,SI034,1.0,eurostat_direct
SI035,SI035,1.0,eurostat_direct
SI036,SI036,1.0,eurostat_direct
SI037,SI037,1.0,eurostat_direct
SI038,SI038,1.0,eurostat_direct
SI041,SI041,1.0,eurostat_direct
SI042,SI042,1.0,eurostat_direct
SI043,SI043,1.0,eurostat_direct
SI044,SI044,1.0,eurostat_direct
SIZZZ,SIZZZ,1.0,eurostat_direct
SK010,SK010,1.0,eurostat_direct
SK021,SK021,1.0,eurostat_direct
SK022,SK022,1.0,eurostat_direct
SK023,SK023,1.0,eurostat_direct
SK031,SK031,1.0,eurostat_direct
SK032,SK032,1.0,eurostat_direct
SK041,SK041,1.0,eurostat_direct
SK042,SK042,1.0,eurostat_direct
SKZZZ,SKZZZ,1.0,eurostat_direct
FI196,FI196,1.0,eurostat_direct
FI1B1,FI1B1,1.0,eurostat_direct
FI1C1,FI1C1,1.0,eurostat_direct
FI1C2,FI1C2,1.0,eurostat_direct
FI1C5,FI1C5,1.0,eurostat_direct
FI1D5,FI1D5,1.0,eurostat_direct
FI1D7,FI1D7,1.0,eurostat_direct
FI1D8,FI1D8,1.0,eurostat_direct
FI1D9,FI1D9,1.0,eurostat_direct
FI200,FI200,1.0,eurostat_direct
FIZZZ,FIZZZ,1.0,eurostat_direct
SE110,SE110,1.0,eurostat_direct
SE121,SE121,1.0,eurostat_direct
SE122,SE122,1.0,eurostat_direct
SE123,SE123,1.0,eurostat_direct
SE124,SE124,1.0,eurostat_direct
SE125,SE125,1.0,eurostat_direct
SE211,SE211,1.0,eurostat_direct
SE212,SE212,1.0,eurostat_direct
SE213,SE213,1.0,eurostat_direct
SE214,SE214,1.0,eurostat_direct
SE221,SE221,1.0,eurostat_direct
SE224,SE224,1.0,eurostat_direct
SE231,SE231,1.0,eurostat_direct
SE232,SE232,1.0,eurostat_direct
SE311,SE311,1.0,eurostat_direct
SE312,SE312,1.0,eurostat_direct
SE313,SE313,1.0,eurostat_direct
SE321,SE321,1.0,eurostat_direct
SE322,SE322,1.0,eurostat_direct
SE331,SE331,1.0,eurostat_direct
SE332,SE332,1.0,eurostat_direct
SEZZZ,SEZZZ,1.0,eurostat_direct
DEG0F,DEG0T,1.0,label_pair
DEG0I,DEG0U,1.0,label_pair
DEG0B,DEG0Q,1.0,label_pair
DEG0H,DEG0V,1.0,label_pair
DEG04,DEG0S,1.0,label_pair
DEG0P,DEG0R,1.0,label_pair
FI194,FI199,1.0,label_pair
FI1D1,FI1DA,1.0,label_pair
FI193,FI198,1.0,label_pair
FI1C4,FI1C7,1.0,label_pair
FI197,FI19B,1.0,label_pair
FI195,FI19A,1.0,label_pair
FI1D3,FI1DC,1.0,label_pair
FI1D2,FI1DB,1.0,label_pair
FI1C3,FI1C6,1.0,label_pair
LV003,LV00B,1.0,label_pair
LV006,LV00A,1.0,label_pair
LV008,LV00C,1.0,label_pair
NL324,NL32A,1.0,label_pair
NL329,NL32B,1.0,label_pair
NL412,NL415,1.0,label_pair
NL124,NL127,1.0,label_pair
NL413,NL416,1.0,label_pair
NL111,NL114,1.0,label_pair
NL113,NL115,1.0,label_pair
NL310,NL350,1.0,label_pair
NL33A,NL364,1.0,label_pair
NL125,NL128,1.0,label_pair
PT16H,PT195,1.0,label_pair
PT16I,PT1D2,1.0,label_pair
PT170,PT1A0,0.7182239370193383,split_pop_ardeco
PT170,PT1B0,0.2817760629806617,split_pop_ardeco
NO074,NO072,0.6892900598547264,split_pop_ardeco
NO074,NO073,0.3107099401452737,split_pop_ardeco
NO082,NO083,0.23932675601093595,split_pop_ardeco
NO082,NO084,0.5564347676112119,split_pop_ardeco
NO082,NO085,0.20423847637785217,split_pop_ardeco
NO091,NO093,0.5921252862174732,split_pop_ardeco
NO091,NO094,0.4078747137825269,split_pop_ardeco
LV007,LV009,0.008848503536750171,overlay_area
LV007,LV00A,0.31234621739547314,overlay_area
LV007,LV00B,0.24183346773167766,overlay_area
LV007,LV00C,0.4369718113360991,overlay_area
DEG0N,DEG0R,1.0,manual_merge
CH011,CH011,1.0,identity_fill
AL013,AL013,1.0,identity_fill
AL015,AL015,1.0,identity_fill
AL014,AL014,1.0,identity_fill
AL011,AL011,1.0,identity_fill
AL012,AL012,1.0,identity_fill
AL021,AL021,1.0,identity_fill
AL022,AL022,1.0,identity_fill
AL034,AL034,1.0,identity_fill
AL031,AL031,1.0,identity_fill
AL032,AL032,1.0,identity_fill
AL035,AL035,1.0,identity_fill
AL033,AL033,1.0,identity_fill
CH055,CH055,1.0,identity_fill
CH056,CH056,1.0,identity_fill
CH057,CH057,1.0,identity_fill
CH061,CH061,1.0,identity_fill
CH062,CH062,1.0,identity_fill
CH063,CH063,1.0,identity_fill
CH064,CH064,1.0,identity_fill
CH065,CH065,1.0,identity_fill
CH066,CH066,1.0,identity_fill
CH070,CH070,1.0,identity_fill
CH012,CH012,1.0,identity_fill
CH013,CH013,1.0,identity_fill
CH021,CH021,1.0,identity_fill
CH022,CH022,1.0,identity_fill
CH023,CH023,1.0,identity_fill
CH024,CH024,1.0,identity_fill
CH025,CH025,1.0,identity_fill
CH031,CH031,1.0,identity_fill
CH032,CH032,1.0,identity_fill
CH033,CH033,1.0,identity_fill
CH040,CH040,1.0,identity_fill
CH051,CH051,1.0,identity_fill
CH052,CH052,1.0,identity_fill
CH053,CH053,1.0,identity_fill
CH054,CH054,1.0,identity_fill
NO020,NO020,1.0,identity_fill
NO092,NO092,1.0,identity_fill
NO0A1,NO0A1,1.0,identity_fill
NO0A2,NO0A2,1.0,identity_fill
ME000,ME000,1.0,identity_fill
MK001,MK001,1.0,identity_fill
MK002,MK002,1.0,identity_fill
MK003,MK003,1.0,identity_fill
MK004,MK004,1.0,identity_fill
MK005,MK005,1.0,identity_fill
MK006,MK006,1.0,identity_fill
MK007,MK007,1.0,identity_fill
MK008,MK008,1.0,identity_fill
NO0A3,NO0A3,1.0,identity_fill
NO060,NO060,1.0,identity_fill
LI000,LI000,1.0,identity_fill
NO081,NO081,1.0,identity_fill
NO071,NO071,1.0,identity_fill
RS110,RS110,1.0,identity_fill
RS121,RS121,1.0,identity_fill
RS122,RS122,1.0,identity_fill
RS123,RS123,1.0,identity_fill
RS124,RS124,1.0,identity_fill
RS125,RS125,1.0,identity_fill
RS126,RS126,1.0,identity_fill
RS127,RS127,1.0,identity_fill
RS211,RS211,1.0,identity_fill
IS001,IS001,1.0,identity_fill
IS002,IS002,1.0,identity_fill
TR510,TR510,1.0,identity_fill
TR521,TR521,1.0,identity_fill
TR522,TR522,1.0,identity_fill
TR611,TR611,1.0,identity_fill
TR612,TR612,1.0,identity_fill
TR613,TR613,1.0,identity_fill
TR621,TR621,1.0,identity_fill
TR622,TR622,1.0,identity_fill
TR631,TR631,1.0,identity_fill
TR632,TR632,1.0,identity_fill
RS212,RS212,1.0,identity_fill
RS213,RS213,1.0,identity_fill
RS214,RS214,1.0,identity_fill
RS215,RS215,1.0,identity_fill
RS216,RS216,1.0,identity_fill
RS217,RS217,1.0,identity_fill
RS218,RS218,1.0,identity_fill
RS221,RS221,1.0,identity_fill
RS222,RS222,1.0,identity_fill
RS223,RS223,1.0,identity_fill
RS224,RS224,1.0,identity_fill
RS225,RS225,1.0,identity_fill
RS226,RS226,1.0,identity_fill
RS227,RS227,1.0,identity_fill
RS228,RS228,1.0,identity_fill
RS229,RS229,1.0,identity_fill
TR222,TR222,1.0,identity_fill
TR310,TR310,1.0,identity_fill
TR321,TR321,1.0,identity_fill
TR322,TR322,1.0,identity_fill
TR323,TR323,1.0,identity_fill
TR331,TR331,1.0,identity_fill
TR332,TR332,1.0,identity_fill
TR333,TR333,1.0,identity_fill
TR334,TR334,1.0,identity_fill
TR411,TR411,1.0,identity_fill
TR412,TR412,1.0,identity_fill
TR413,TR413,1.0,identity_fill
TR421,TR421,1.0,identity_fill
TR422,TR422,1.0,identity_fill
TR423,TR423,1.0,identity_fill
TR424,TR424,1.0,identity_fill
TR425,TR425,1.0,identity_fill
TRC31,TRC31,1.0,identity_fill
TRC32,TRC32,1.0,identity_fill
TRC33,TRC33,1.0,identity_fill
TRC34,TRC34,1.0,identity_fill
TR100,TR100,1.0,identity_fill
TR211,TR211,1.0,identity_fill
TR212,TR212,1.0,identity_fill
TR213,TR213,1.0,identity_fill
TR221,TR221,1.0,identity_fill
TR633,TR633,1.0,identity_fill
TR711,TR711,1.0,identity_fill
TR712,TR712,1.0,identity_fill
TR713,TR713,1.0,identity_fill
TR714,TR714,1.0,identity_fill
TR715,TR715,1.0,identity_fill
TR721,TR721,1.0,identity_fill
TR722,TR722,1.0,identity_fill
TR723,TR723,1.0,identity_fill
TR811,TR811,1.0,identity_fill
TR812,TR812,1.0,identity_fill
TR813,TR813,1.0,identity_fill
TR821,TR821,1.0,identity_fill
TR822,TR822,1.0,identity_fill
TR823,TR823,1.0,identity_fill
TR831,TR831,1.0,identity_fill
TR832,TR832,1.0,identity_fill
TR833,TR833,1.0,identity_fill
TR834,TR834,1.0,identity_fill
TR901,TR901,1.0,identity_fill
TR902,TR902,1.0,identity_fill
TR903,TR903,1.0,identity_fill
TR904,TR904,1.0,identity_fill
